Title,AxialLength,TipLength,Curvature,MaxDiameter,LWRatio,TailLength,TailPct,Shape,BodyLength,TailBodyRatio,Volume,AverageCrossSectionRadius,weight_g,weight_oz,HashedName
20220319T083623.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,4.8993336627261,4.66725705053479,1.08471915017579,2.68343442045947,1.62556341732762,0.167688038763798,0.0342267031207857,Undefined,4.7316456239623,0.0354396867581506,11.4952880522948,3.68283387093983,179.75756691775993,6.340762274555616,88da10e69604c45e48624dca6233291b.bmp
20220319T083639.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,7.74282421349335,7.52038413039035,1.06129978246947,2.76217765597592,2.36311222518581,0.815364162674981,0.105305782514609,Undefined,6.92746005081837,0.117700305262483,19.0464266606794,3.46996652757752,297.83849690637413,10.505944965077862,7e2a48dd7d116358a737d8ae61aa619a.bmp
20220319T083643.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,6.44677085963997,6.32422054243836,1.05091321326665,2.45410740756829,2.40264748207902,0.250213497321455,0.0388122213072466,Undefined,6.19655736231852,0.0403794369504287,18.7853095538408,1.66251959548899,293.7552781481855,10.361913646092967,3b29cd3096eeb101e844c1279d281c25.bmp
20220319T083645.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,5.79706492831584,5.6238068046361,1.04304710048179,2.8034710955734,1.97739223907198,0.0148686715914324,0.0025648620078078,Undefined,5.78219625672441,0.0025714574413037,20.9643321517671,4.41690653797286,327.829744023258,11.563855191313928,d1771292eeb3f2d86e558acf74c7965d.bmp
20220319T083648.000000-0500_M1_L3_G1_C3_V1_V2_nir.bmp,8.11968985715342,7.55972192384861,1.09600931210409,3.88082284273047,1.86708081062283,0.178214777856494,0.0219484710613038,Undefined,7.94147507929692,0.0224410170751643,49.3439250453255,6.44453056310452,771.6156278962775,27.217943298379566,82eb9560e72300a8b8e43fd14644e362.bmp
20220319T083649.000000-0500_M2_L2_G1_C2_V1_V2_nir.bmp,3.99139064957448,3.74484139034082,1.07709578041443,3.34843919320937,1.10385408034542,0.0102418644194763,0.0025659889794471,Undefined,3.98114878515501,0.002572590217594,19.6717468754447,8.38618070073106,307.61694176476647,10.850869494960284,e0f130030867ad1d7b4c7f15e5a2b490.bmp
20220319T083651.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,5.1307124036305,4.74191903479084,1.10082779860391,2.73255651143464,1.68495142343679,0.0622535506974276,0.0121335100859243,Undefined,5.06845885293308,0.0122825404139173,17.7161894081083,6.39797674700948,277.03691186929353,9.772190565106342,2bcf807aa10267b6e830e2d320dc8bde.bmp
20220319T083651.000000-0500_M3_L1_G1_C1_V1_V2_nir.bmp,5.6286341833038,5.27253678947867,1.09225958097658,2.12398840215974,2.39791243997138,0.0656051741249296,0.0116556116436797,Undefined,5.56302900917887,0.0117930670533414,9.784832216148,6.78140759991904,153.01031378001434,5.397280581117929,5f1f4c16ef64525b6b3765e3a9968130.bmp
20220319T083654.000000-0500_M1_L2_G1_C2_V1_V2_nir.bmp,7.63757250384829,6.95040441462583,1.11825013192117,4.59645669056235,1.47118749710041,0.075685980776009,0.00990969064292,Undefined,7.56188652307228,0.0100088755028367,42.5168559129257,9.43811112551479,664.8573343383756,23.452154898508887,fd1c1eea4846259d90507d4c7d7336c1.bmp
20220319T083654.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,7.23513086104167,6.77962358909294,1.09738723943636,2.64901057404286,2.42314175518595,0.191081038243925,0.0264101703084352,Undefined,7.04404982279774,0.0271265881205866,21.5776409744774,3.07330863851778,337.42036073839034,11.902154277687607,5e2e819f1db864bff28cf49b63e9fecc.bmp
20220319T083657.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,6.87321191804923,5.6031973819541,1.24608609103648,2.80799989913603,1.95567782788464,0.030276388678627,0.0044049840219709,Undefined,6.8429355293706,0.0044244737581813,21.4263055738048,6.81241020611248,335.05385341037254,11.818678179044039,2f2f6153bdf5a394949e16b0d19d80f9.bmp
20220319T083702.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,8.01936279002124,7.1068745607167,1.15762031903343,3.57477401318537,1.85763931037321,0.332022146569668,0.0414025596875122,Undefined,7.68734064345157,0.0431907680392048,39.3717513448818,6.41897860790153,615.6757616555891,21.717325783843577,9199b879dcf2530f1e951a525f6389af.bmp
20220319T083705.000000-0500_M3_L1_G1_C1_V1_V2_nir.bmp,11.3957949027616,10.7408655566732,1.09455364337995,2.68025928106671,3.78568121615462,0.289789007902564,0.0254294685342518,Undefined,11.1060058948591,0.0260929996477587,33.1673174519621,2.61775663035219,518.6539266550573,18.294980890507397,434f2b5176e9bc02133a7902b2b8d017.bmp
20220319T083719.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,7.1173841583621,6.87914337497218,1.09743143820384,2.6862267756592,2.10624074792776,0.908292348412846,0.127616035358399,Undefined,6.20909180994925,0.146284251580469,19.301232527366,3.72950457721585,301.82302364668584,10.646495025195694,765a41c49f6dfc30db3441e5f6974276.bmp
20220319T083724.000000-0500_M1_L3_G1_C3_V1_V2_nir.bmp,9.76377384192327,7.98584064613731,1.25677398770777,5.07745875324226,1.46461216459764,0.417764210071397,0.0427871657860016,Undefined,9.34600963185187,0.0446997410154197,44.2801795730854,9.27227459086666,692.4313080741229,24.424798306077946,c8c5dbe4f9e89bd5e7ef781570a02bfd.bmp
20220319T083732.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,5.69521042045246,5.5664536346673,1.05426866053879,3.58176640703806,1.44575896835319,0.235816262115308,0.0414060666254668,Undefined,5.45939415833715,0.0431945844677999,28.2901313153375,6.50862542388708,442.38692844359014,15.604741401039247,38fd8e1c12a50804b03956f32ebf50fc.bmp
20220319T083734.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,5.62796895607796,5.26910271292212,1.08670273470484,2.41229214314465,2.13592922889598,0.0287490931073015,0.0051082536758227,Undefined,5.59921986297066,0.0051344819119227,12.984096442285,5.05564576398008,203.03880811623168,7.1619839812537105,7c547cc1009e6103de3642b79801952d.bmp
20220319T083736.000000-0500_M1_L2_G1_C2_V1_V2_nir.bmp,9.16087876176303,8.9045951473757,1.0570540541606,3.17402314622916,2.38512054838886,1.15852733536186,0.126464650989323,Undefined,8.00235142640117,0.144773363931466,35.0246987881091,2.07023339781071,547.698727299056,19.319506196191544,2090c4fa4c15b2f843f1fa5deb7bb630.bmp
20220319T083740.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,6.15219169404767,5.9191863032486,1.05370422407269,2.41138235992406,2.39278070267835,0.0724140210891869,0.0117704429072404,Undefined,6.07977767295848,0.0119106363726537,17.1143160533165,3.64575660300667,267.62511728373676,9.440199244422367,675fa2f77dcfde3d0691656b2299b0cf.bmp
20220319T083743.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,5.8096017763689,5.72262246230472,1.04296466088955,2.0992,2.59232897867385,0.13397896265107,0.0230616430881789,Undefined,5.67562281371783,0.0236060370902813,11.9019041217589,3.15351205421678,186.11602570400478,6.565050332563119,21b0e57c52d699fdb3c16b78fad45c08.bmp
20220319T083744.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,5.44031399259846,5.19098769341867,1.0925828097661,2.86271381328886,1.56948670046973,0.531348980543799,0.0976688075847643,Undefined,4.90896501205466,0.108240531199346,14.8672352869276,4.37988382135419,232.48639179933033,8.200717042099138,09424ed70fa10b0b833a5464d5732410.bmp
20220319T083745.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,7.3080592196654,6.95112837732218,1.14064485389567,2.10194810581417,2.52838317315129,1.2460676715497,0.170505962540181,Undefined,6.06199154811571,0.205554175003266,10.3019844751332,2.44968715042663,161.0972822298954,5.682540029950962,195df0df51966032cde65497c5395936.bmp
20220319T083746.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,5.27397269606131,5.21950035658317,1.03858240131127,2.73474136786213,1.81651456953165,0.114609457410707,0.0217311434881525,Undefined,5.1593632386506,0.0222138764241539,17.2810867437977,2.91587271173779,270.2329939561365,9.532189397073973,0da7392680185c91b142719bec9c0e20.bmp
20220319T083747.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,6.50006967212744,6.37493152183929,1.04582654723331,2.60622461102655,2.28246238326493,0.278855794617224,0.0429004316389051,Undefined,6.22121387751022,0.0448233737189605,19.8542454251552,3.53379221761699,310.47076283586443,10.951535081929586,b72d28949897c8c7a238c713ea9e07ad.bmp
20220319T083751.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,5.4121885612334,5.22335993097946,1.06481066668497,2.03192311335736,2.43464181716142,0.144564889281875,0.026710985333617,Undefined,5.26762367195153,0.0274440427571997,10.1741677527174,2.79311083787453,159.09854823311835,5.61203675522966,131456efd92f73bdd3ee17e5a3390001.bmp
20220319T083755.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,4.25780766137637,4.13555353999141,1.04650348551705,2.04509383431863,1.97890939817209,0.0225500699060397,0.0052961692259133,Undefined,4.23525759147034,0.0053243679797551,8.84834770083739,2.78037851121635,138.36603717184468,4.88071886832104,c85d2d33bf72400692ba0dbe31eb0423.bmp
20220319T083758.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,4.65253449025921,4.43835430184209,1.07187124580335,2.09274173259799,2.02395342363396,0.112503999377678,0.0241812284494016,Undefined,4.54003049088153,0.0247804501761911,8.213144458311,3.14416406224673,128.43304646683825,4.530342893524767,b9d51b2ba46b2d185098e11cf7d7a726.bmp
20220319T083759.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,8.33639543349272,8.16994061526192,1.054999667186,2.98767185640272,2.46076935192781,0.580068118896735,0.069582605998538,Undefined,7.75632731459598,0.0747864414908269,27.069440316927,3.07087207295811,423.2983729559459,14.931412346873808,fe0fb484c653b27b0f22afee225de4d5.bmp
20220319T083804.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,7.54424137428117,7.38026575984504,1.05524940544797,2.64947526687301,2.59341785422515,0.293415393634252,0.0388926306937268,Undefined,7.25082598064692,0.0404664784974019,23.3371848993447,1.71947422383043,364.9352288635027,12.872712795966306,a83744466d50820f018ffc7c3f656b21.bmp
20220319T083805.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,6.87831086686254,6.33820791406859,1.11003620969903,1.97555031290263,2.90350404536129,0.511122826251785,0.0743093524188051,Undefined,6.36718804061075,0.0802744984115086,12.0963089410876,2.51770863949198,189.15603106625733,6.672283377858156,339704d2614646c8ad2b71fbc5967dce.bmp
20220319T083811.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,8.53298446104189,7.37095583231307,1.18000223427339,4.1488467062407,1.7350088974879,0.0389909575267774,0.0045694396497256,Undefined,8.49399350351511,0.0045904152752932,32.4614796916906,8.10061552195739,507.6163886788117,17.905643152999122,050e38ec1a489f3e941856b2cf5c8ab4.bmp
20220319T083814.000000-0500_M1_L2_G1_C2_V1_V2_nir.bmp,7.03165036984817,6.53390471509068,1.09492367657142,3.89479668846791,1.63212959793557,0.0714253598646368,0.0101576950086867,Undefined,6.96022500998353,0.010261932590137,39.6639816539731,8.48321515597054,620.2455131140043,21.87851904067527,2dac6a779b89c888213cb7b45cce3b8f.bmp
20220319T083816.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,6.77176102126524,6.55580747584812,1.058875867897,3.19111577131327,1.90652585745301,0.329618762788575,0.0486754865910772,Undefined,6.44214225847666,0.0511660173841797,33.846059590965,4.03127998508303,529.2677568537151,18.669372774343802,f8ffa39dddb661b85373bd03fb7bab74.bmp
20220319T083819.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,5.3239480959687,5.19426119167425,1.06431959810689,2.23700036498031,2.1006426231593,0.322563093417939,0.0605871972460032,Undefined,5.00138500255076,0.0644947536039373,10.907086955489,1.93350196724749,170.5595722664592,6.016312525448728,8bdfdbe041d0d44278350eec068b8c04.bmp
20220319T083824.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,6.79281373816911,6.48858634188148,1.08285107301421,2.30379146399615,2.56154704687491,0.402616946979681,0.0592710123519741,Undefined,6.39019679118943,0.0630054065838464,12.2762821470287,2.01276583426916,191.9703620741613,6.771555993687417,f582e6c92df9301d81459f251e91a728.bmp
20220319T083826.000000-0500_M1_L1_G1_C1_V1_V2_nir.bmp,6.89593489016121,6.44125820435791,1.10837659139367,3.08553029851177,1.92064392298623,0.327467973489331,0.047487103446488,Undefined,6.56846691667188,0.0498545517003613,25.9934882921463,4.38839076281659,406.4731731684377,14.337920824353914,e71be51264173ebbfe6bdddea5c1173d.bmp
20220319T083826.000000-0500_M1_L2_G1_C2_V1_V2_nir.bmp,9.08373061140288,8.86847806062898,1.04167119061089,3.37167255550897,2.57254227486428,0.0485140946185735,0.005340767653069,Undefined,9.03521651678431,0.0053694446091525,48.7319861809113,3.50803414223644,762.0464339040004,26.88039987640004,1280ace59e41c4cb53d795139763bf24.bmp
20220319T083843.000000-0500_M1_L3_G1_C3_V1_V2_nir.bmp,9.80940603350973,9.26747343829403,1.08239288577722,3.25362007915071,2.74841694300497,0.130319204362394,0.0132851269401239,Undefined,9.67908682914734,0.0134639978608265,46.4509315501602,3.88712755840117,726.3764421156301,25.622177804619977,37169507321ca3745bfe7abd4339bdb9.bmp
20220319T083844.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,5.95908723959676,5.79293754689466,1.06074779974881,2.6859338679286,2.01039802021317,0.231265375069132,0.0388088587682401,Undefined,5.72782186452762,0.0403757973866747,17.0715412960244,2.10366721513435,266.9562270165815,9.41660483198945,7be67f986f323456c337ca8075d8553e.bmp
20220319T083852.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,7.68643652395241,7.42520936330977,1.0526546133594,3.03534379458775,2.39313105426492,0.0399792076023412,0.0052012668650496,Undefined,7.64645731635007,0.0052284614885452,31.7419432545087,4.47176807028328,496.3646376423798,17.50874927132381,9f92c6692a1027cd6944aa61b77a15f9.bmp
20220319T083853.000000-0500_M1_L2_G1_C2_V1_V2_nir.bmp,9.38576378860259,8.75210243871443,1.09506154036745,3.39139410017477,2.48405776870933,0.160506693653283,0.0171010795997435,Undefined,9.22525709494931,0.0173986146945604,42.3649194808264,3.68909268911481,662.4814283814228,23.368347272949343,6a2a92ae583d9c021c308757bef1a2dd.bmp
20220319T083900.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,5.70076243426365,5.48553523925909,1.06716432533092,2.83670846392732,1.79991465789332,0.251999451475426,0.0442045172696231,Undefined,5.44876298278823,0.0462489288433819,21.2205721157198,3.81649223174653,331.8366964595684,11.705196294666308,16faab9770d3157de4cabc04a71b2c35.bmp
20220319T083901.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,6.01674812081931,5.83399658282782,1.06785352357187,2.5989343594987,2.07364304477481,0.2618055355185,0.0435127963247445,Undefined,5.75494258530081,0.0454922932136977,15.6542351012678,3.94746370159974,244.7931013960752,8.634823495991299,a06f061c1f3e07911edd354e078e1d14.bmp
20220319T083906.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,7.6602488242821,7.13175237821446,1.10385890551559,2.79317885237759,2.41969019546457,0.199677687804353,0.0260667365231529,Undefined,7.46057113647774,0.0267643970081658,25.9494534940971,3.98749643947096,405.78457901394336,14.313631377672122,040f18a34346b071bce839b5e5a4cf23.bmp
20220319T083922.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,7.41401083267117,7.15832766888194,1.05684446476561,2.67727073183876,2.57487356567407,0.128512282802814,0.0173337058311949,Undefined,7.28549854986835,0.0176394630955127,23.7478972935239,2.61902294897412,371.35774392747993,13.099260372926242,b17a2e19a1cc8dcb326a703f4713629e.bmp
20220319T083924.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,6.22114921124429,5.96475017631475,1.06016837243527,2.06395590248782,2.75473655565206,0.193397843436668,0.0310871571906868,Undefined,6.02775136780762,0.0320845754304909,12.1470366396978,2.5113889110736,189.94928545327434,6.700264606006534,a9dbd130014f70aa5d2ea78a6dbabbf3.bmp
20220319T083929.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,8.25881361732742,7.51340441572377,1.12989511305399,2.95688224033537,2.36000550924429,0.37411357909985,0.0452987071066649,Undefined,7.88470003822757,0.0474480420670447,27.3181127206838,3.53005139041632,427.1869876696929,15.068579209443154,046b699805f0711d6aebc58bfb936b3e.bmp
20220319T083930.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,6.29416321467143,5.60828563140784,1.15548108703848,3.1641035127908,1.67679705140489,0.163689624914149,0.0260065745566616,Undefined,6.13047358975728,0.0267009754658498,22.6504134938493,5.55000111182743,354.1958410100684,12.493891995704635,5eb1bdaf2441c31e989c4ae0d174d49a.bmp
20220319T083931.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,10.5730674373622,10.035230583468,1.07727494696265,2.78121938766431,3.48093690004513,0.143700225749793,0.0135911575898964,Undefined,10.4293672116124,0.0137784222986982,38.7239206728926,4.23837549896662,605.545309522358,21.35998456137381,d151195e1dc29f30b42cc8760d86d85e.bmp
20220319T083938.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,7.37004636173674,7.03555502674112,1.07780579908967,2.67537648202202,2.48834368432079,0.19481705329266,0.0264336265649694,Undefined,7.17522930844408,0.0271513348100795,24.008442787475,3.14661246141886,375.4320240891403,13.24297639216256,ef0f8f028b5a256886ece924c3d63b38.bmp
20220319T083939.000000-0500_M2_L4_G1_C4_V1_V2_nir.bmp,7.30306112079242,7.02655858316967,1.07347996659799,2.79261971074503,2.32461275392074,0.334287460730886,0.0457736085186446,Undefined,6.96877366006154,0.047969338227572,23.825567322295,2.78488344461802,372.57230900238807,13.14210289988642,fdfbd8fb005a55244097ae7f4f474b98.bmp
20220319T083940.000000-0500_M1_L2_G1_C2_V1_V2_nir.bmp,5.49536518459494,4.40444237730082,1.27282327982072,4.23591891634947,1.00003985668059,0.103574086101564,0.0188475347174217,Undefined,5.39179109849338,0.0192095880959678,34.3249360025574,12.3103323887466,536.7561867399913,18.933519394331594,0d006d83ef7b9f595b76fa588459d429.bmp
20220319T083942.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,5.97935323357977,5.8000671161401,1.05017910652935,2.71606257167361,2.04580477701139,0.143997549117253,0.0240824623486984,Undefined,5.83535568446252,0.0246767389862227,19.3482627490992,4.22598169169792,302.5584587390387,10.672436737519321,56d9ccd4539263d594f44e5be212678c.bmp
20220319T083944.000000-0500_M3_L1_G1_C1_V1_V2_nir.bmp,7.42822629540779,7.01815367028248,1.10169372769023,2.07014707074085,3.00768761130836,0.56868927627352,0.0765578825493093,Undefined,6.85953701913427,0.0829049066558275,13.1164864591439,1.79917522795543,205.10905700486273,7.23500986982717,880a6d6d3cc4d7660a8d3e3c67a53a61.bmp
20220319T083948.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,5.0843986150247,4.82407369058076,1.06742913314549,2.35640452293848,1.96367729779702,0.145171245830533,0.0285522943463841,Undefined,4.93922736919416,0.0293914887854652,11.7630562331647,3.73789212680177,183.944791846113,6.488462303633818,3deb1b107393aa3b7a9d915925204826.bmp
20220319T083948.000000-0500_M3_L4_G1_C4_V1_V2_nir.bmp,6.91854452366476,6.49486165857075,1.1315857315536,1.87144608540887,2.73940537174857,1.11730114483609,0.161493669805027,Undefined,5.80124337882867,0.192596840345231,10.1200797752491,2.22962961837972,158.25274748545777,5.582202008551037,170ebc861bff0e2a62150c5aa3840f5f.bmp
20220319T083952.000000-0500_M2_L1_G1_C1_V1_V2_nir.bmp,9.41482325322158,8.56032631011196,1.12656977565032,3.82443611352959,2.15357628571071,0.136152458236764,0.0144614991248163,Undefined,9.27867079498481,0.0146737028659704,40.8056977185541,5.47452218306412,638.0990980738898,22.50828578663377,a4bc138b3da44fa5cc7b4472cb206781.bmp
20220319T083953.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,8.6520954268217,8.47144437681433,1.07747419011928,3.26092664619584,2.14232366383963,1.12490348861895,0.130015150449188,Undefined,7.52719193820275,0.1494453041525,28.8656130771024,3.19570972145895,451.38602449318876,15.922175207664496,db71cfd6bd50f349306ac3e2c944c9c5.bmp
20220319T083959.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,7.29945010286981,6.85285004997904,1.0896173146635,3.24125097362197,2.01574134611962,0.180409661805967,0.0247155140816755,Undefined,7.11904044106384,0.0253418509558301,31.7309575685592,5.01912147917461,496.1928489783445,17.5026896038573,f660993ea28a81f8621d2fc225ec7c38.bmp
20220319T083959.000000-0500_M3_L1_G1_C1_V1_V2_nir.bmp,8.73653084572013,8.36770976183363,1.06141882851084,2.6616761348422,3.05135258388625,0.115992436068716,0.0132767156800618,Undefined,8.62053840965142,0.0134553586512477,26.7535194844189,3.59089647347426,418.35816093760053,14.75715147690686,8a4e2175ab0e613798e8344f01815715.bmp
20220319T084003.000000-0500_M2_L3_G1_C3_V1_V2_nir.bmp,7.04181309415395,6.21937576662157,1.14855744912343,2.77186712740484,2.20657764817773,0.0168451717425594,0.002392163994887,Undefined,7.02496792241139,0.0023979001653259,24.5098801657667,6.90316616565825,383.27325109217674,13.519567565594647,1444b4b1401eb7af3bca4aaa80391794.bmp
20220319T084012.000000-0500_M3_L3_G1_C3_V1_V2_nir.bmp,6.40160691240964,5.80188152859487,1.12572562791853,2.98077009449692,1.79985229472697,0.362149826424081,0.0565717063511112,Undefined,6.03945708598555,0.0599639704807976,21.451645192238,4.90470868045582,335.4501016936217,11.832655427450685,4dcfd4fde1cac47510264537844dc95b.bmp
